id,team,branch_name,isSoftware,link,updated
"tag:gitlab.igem.org,2024-09-26:592320",TestDaily-I-Beijing,main,False,https://gitlab.igem.org/2024/testdaily-i-beijing/,2024-09-26T16:18:00Z
"tag:gitlab.igem.org,2024-09-26:592321",TAU-Israel,main,False,https://gitlab.igem.org/2024/tau-israel/,2024-09-26T16:18:18Z
"tag:gitlab.igem.org,2024-09-26:592322",UTokyo,main,False,https://gitlab.igem.org/2024/utokyo/,2024-09-26T16:19:12Z
"tag:gitlab.igem.org,2024-09-26:592323",Toulouse-INSA-UPS,main,False,https://gitlab.igem.org/2024/toulouse-insa-ups/,2024-09-26T16:19:27Z
"tag:gitlab.igem.org,2024-09-26:592324",SMU-GDMU-CHINA,main,False,https://gitlab.igem.org/2024/smu-gdmu-china/,2024-09-26T16:19:27Z
"tag:gitlab.igem.org,2024-09-26:592325",TUDarmstadt,main,False,https://gitlab.igem.org/2024/tudarmstadt/,2024-09-26T16:19:59Z
"tag:gitlab.igem.org,2024-09-26:592326",McGill,main,False,https://gitlab.igem.org/2024/mcgill/,2024-09-26T16:20:05Z
"tag:gitlab.igem.org,2024-09-26:592327",AFCM-Egypt,main,False,https://gitlab.igem.org/2024/afcm-egypt/,2024-09-26T16:20:10Z
"tag:gitlab.igem.org,2024-09-26:592328",NJMU-CHINA,main,False,https://gitlab.igem.org/2024/njmu-china/,2024-09-26T16:20:23Z
"tag:gitlab.igem.org,2024-09-26:592329",Tsinghua,main,False,https://gitlab.igem.org/2024/tsinghua/,2024-09-26T16:20:50Z
"tag:gitlab.igem.org,2024-09-26:592330",AFCM-Egypt,main,False,https://gitlab.igem.org/2024/afcm-egypt/,2024-09-26T16:20:54Z
"tag:gitlab.igem.org,2024-09-26:592331",NJMU-CHINA,main,False,https://gitlab.igem.org/2024/njmu-china/,2024-09-26T16:21:16Z
"tag:gitlab.igem.org,2024-09-26:592332",WHU-China,main,False,https://gitlab.igem.org/2024/whu-china/,2024-09-26T16:21:17Z
"tag:gitlab.igem.org,2024-09-26:592333",IEA,main,False,https://gitlab.igem.org/2024/iea/,2024-09-26T16:22:04Z
"tag:gitlab.igem.org,2024-09-26:592334",WHU-China,main,False,https://gitlab.igem.org/2024/whu-china/,2024-09-26T16:22:20Z
"tag:gitlab.igem.org,2024-09-26:592335",AFCM-Egypt,main,False,https://gitlab.igem.org/2024/afcm-egypt/,2024-09-26T16:22:27Z
"tag:gitlab.igem.org,2024-09-26:592336",Bielefeld-CeBiTec,main,False,https://gitlab.igem.org/2024/bielefeld-cebitec/,2024-09-26T16:22:27Z
"tag:gitlab.igem.org,2024-09-26:592337",AFCM-Egypt,main,False,https://gitlab.igem.org/2024/afcm-egypt/,2024-09-26T16:22:29Z
"tag:gitlab.igem.org,2024-09-26:592338",AFCM-Egypt,main,False,https://gitlab.igem.org/2024/afcm-egypt/,2024-09-26T16:22:40Z
"tag:gitlab.igem.org,2024-09-26:592339",AFCM-Egypt,main,False,https://gitlab.igem.org/2024/afcm-egypt/,2024-09-26T16:23:54Z
"tag:gitlab.igem.org,2024-09-26:592340",AFCM-Egypt,main,False,https://gitlab.igem.org/2024/afcm-egypt/,2024-09-26T16:24:06Z
"tag:gitlab.igem.org,2024-09-26:592341",WHU-China,main,False,https://gitlab.igem.org/2024/whu-china/,2024-09-26T16:24:36Z
"tag:gitlab.igem.org,2024-09-26:592342",SJTU-BioX-Shanghai,main,False,https://gitlab.igem.org/2024/sjtu-biox-shanghai/,2024-09-26T16:25:44Z
"tag:gitlab.igem.org,2024-09-26:592343",Toulouse-INSA-UPS,main,False,https://gitlab.igem.org/2024/toulouse-insa-ups/,2024-09-26T16:25:48Z
"tag:gitlab.igem.org,2024-09-26:592344",AFCM-Egypt,main,False,https://gitlab.igem.org/2024/afcm-egypt/,2024-09-26T16:25:48Z
"tag:gitlab.igem.org,2024-09-26:592345",NJMU-CHINA,main,False,https://gitlab.igem.org/2024/njmu-china/,2024-09-26T16:25:51Z
"tag:gitlab.igem.org,2024-09-26:592346",AFCM-Egypt,main,False,https://gitlab.igem.org/2024/afcm-egypt/,2024-09-26T16:25:54Z
"tag:gitlab.igem.org,2024-09-26:592347",SJTU-BioX-Shanghai,main,False,https://gitlab.igem.org/2024/sjtu-biox-shanghai/,2024-09-26T16:27:03Z
"tag:gitlab.igem.org,2024-09-26:592348",NAU-CHINA,main,False,https://gitlab.igem.org/2024/nau-china/,2024-09-26T16:27:24Z
"tag:gitlab.igem.org,2024-09-26:592349",NUDT-CHINA,main,False,https://gitlab.igem.org/2024/nudt-china/,2024-09-26T16:27:43Z
"tag:gitlab.igem.org,2024-09-26:592350",AFCM-Egypt,main,False,https://gitlab.igem.org/2024/afcm-egypt/,2024-09-26T16:27:43Z
"tag:gitlab.igem.org,2024-09-26:592351",AFCM-Egypt,main,False,https://gitlab.igem.org/2024/afcm-egypt/,2024-09-26T16:27:48Z
"tag:gitlab.igem.org,2024-09-26:592352",Toulouse-INSA-UPS,main,False,https://gitlab.igem.org/2024/toulouse-insa-ups/,2024-09-26T16:28:02Z
"tag:gitlab.igem.org,2024-09-26:592353",UTokyo,main,False,https://gitlab.igem.org/2024/utokyo/,2024-09-26T16:28:09Z
"tag:gitlab.igem.org,2024-09-26:592354",TUDarmstadt,main,False,https://gitlab.igem.org/2024/tudarmstadt/,2024-09-26T16:28:58Z
"tag:gitlab.igem.org,2024-09-26:592355",BNUZH-China,main,False,https://gitlab.igem.org/2024/bnuzh-china/,2024-09-26T16:29:05Z
"tag:gitlab.igem.org,2024-09-26:592356",AFCM-Egypt,main,False,https://gitlab.igem.org/2024/afcm-egypt/,2024-09-26T16:29:23Z
"tag:gitlab.igem.org,2024-09-26:592357",AFCM-Egypt,main,False,https://gitlab.igem.org/2024/afcm-egypt/,2024-09-26T16:29:36Z
"tag:gitlab.igem.org,2024-09-26:592358",UTokyo,main,False,https://gitlab.igem.org/2024/utokyo/,2024-09-26T16:29:40Z
"tag:gitlab.igem.org,2024-09-26:592359",Tsinghua,main,False,https://gitlab.igem.org/2024/tsinghua/,2024-09-26T16:29:55Z
"tag:gitlab.igem.org,2024-09-26:592360",WHU-China,main,False,https://gitlab.igem.org/2024/whu-china/,2024-09-26T16:29:55Z
"tag:gitlab.igem.org,2024-09-26:592361",AFCM-Egypt,main,False,https://gitlab.igem.org/2024/afcm-egypt/,2024-09-26T16:29:56Z
"tag:gitlab.igem.org,2024-09-26:592362",Toulouse-INSA-UPS,main,False,https://gitlab.igem.org/2024/toulouse-insa-ups/,2024-09-26T16:30:02Z
"tag:gitlab.igem.org,2024-09-26:592363",AFCM-Egypt,main,False,https://gitlab.igem.org/2024/afcm-egypt/,2024-09-26T16:30:12Z
"tag:gitlab.igem.org,2024-09-26:592364",LethbridgeHS,main,False,https://gitlab.igem.org/2024/lethbridgehs/,2024-09-26T16:30:13Z
"tag:gitlab.igem.org,2024-09-26:592365",WHU-China,main,False,https://gitlab.igem.org/2024/whu-china/,2024-09-26T16:30:15Z
"tag:gitlab.igem.org,2024-09-26:592366",NUDT-CHINA,main,False,https://gitlab.igem.org/2024/nudt-china/,2024-09-26T16:30:21Z
"tag:gitlab.igem.org,2024-09-26:592367",TokyoTech,main,False,https://gitlab.igem.org/2024/tokyotech/,2024-09-26T16:30:30Z
"tag:gitlab.igem.org,2024-09-26:592368",Toulouse-INSA-UPS,main,False,https://gitlab.igem.org/2024/toulouse-insa-ups/,2024-09-26T16:30:35Z
"tag:gitlab.igem.org,2024-09-26:592369",TUDarmstadt,main,False,https://gitlab.igem.org/2024/tudarmstadt/,2024-09-26T16:31:06Z
"tag:gitlab.igem.org,2024-09-26:592370",TokyoTech,main,False,https://gitlab.igem.org/2024/tokyotech/,2024-09-26T16:31:22Z
"tag:gitlab.igem.org,2024-09-26:592371",Hannover,main,False,https://gitlab.igem.org/2024/hannover/,2024-09-26T16:31:30Z
"tag:gitlab.igem.org,2024-09-26:592372",SJTU-BioX-Shanghai,main,False,https://gitlab.igem.org/2024/sjtu-biox-shanghai/,2024-09-26T16:31:42Z
"tag:gitlab.igem.org,2024-09-26:592373",TUDarmstadt,main,False,https://gitlab.igem.org/2024/tudarmstadt/,2024-09-26T16:31:47Z
"tag:gitlab.igem.org,2024-09-26:592374",Bielefeld-CeBiTec,main,False,https://gitlab.igem.org/2024/bielefeld-cebitec/,2024-09-26T16:32:14Z
"tag:gitlab.igem.org,2024-09-26:592375",IIT-Madras,main,False,https://gitlab.igem.org/2024/iit-madras/,2024-09-26T16:32:16Z
"tag:gitlab.igem.org,2024-09-26:592376",Toulouse-INSA-UPS,main,False,https://gitlab.igem.org/2024/toulouse-insa-ups/,2024-09-26T16:32:30Z
"tag:gitlab.igem.org,2024-09-26:592377",WHU-China,main,False,https://gitlab.igem.org/2024/whu-china/,2024-09-26T16:32:34Z
"tag:gitlab.igem.org,2024-09-26:592378",AFCM-Egypt,main,False,https://gitlab.igem.org/2024/afcm-egypt/,2024-09-26T16:32:52Z
"tag:gitlab.igem.org,2024-09-26:592379",UCopenhagen,main,False,https://gitlab.igem.org/2024/ucopenhagen/,2024-09-26T16:32:59Z
"tag:gitlab.igem.org,2024-09-26:592380",Tsinghua,main,False,https://gitlab.igem.org/2024/tsinghua/,2024-09-26T16:34:00Z
"tag:gitlab.igem.org,2024-09-26:592381",AFCM-Egypt,main,False,https://gitlab.igem.org/2024/afcm-egypt/,2024-09-26T16:34:04Z
"tag:gitlab.igem.org,2024-09-26:592382",JIASHU-SouthChina,main,False,https://gitlab.igem.org/2024/jiashu-southchina/,2024-09-26T16:34:06Z
"tag:gitlab.igem.org,2024-09-26:592383",Toulouse-INSA-UPS,main,False,https://gitlab.igem.org/2024/toulouse-insa-ups/,2024-09-26T16:34:13Z
"tag:gitlab.igem.org,2024-09-26:592384",Athens,main,False,https://gitlab.igem.org/2024/athens/,2024-09-26T16:34:20Z
"tag:gitlab.igem.org,2024-09-26:592385",Fudan,chc,True,https://gitlab.igem.org/2024/software-tools/fudan/,2024-09-26T16:34:26Z
"tag:gitlab.igem.org,2024-09-26:592386",Austin-utexas,main,False,https://gitlab.igem.org/2024/austin-utexas/,2024-09-26T16:34:28Z
